facility_id,organisation_name,facility_name,province,city,address,postal_code,npri_id,2011_ghg_emissions_kilotonnes_of_carbon_dioxide_equivalent,facility_ghg_data_link,naics_name,naics_data_link,latitude,longitude
445,Colacem Canada inc,Cimenterie Kilmar,Quebec,Grenville-sur-la-Rouge,1235 Chemin Kilmar Road North,J0V1B0,8599,168.00,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10445,Cement Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327310,45.76830000,-74.61410000
452,Domtar Inc.,Domtar Usine de Windsor,Quebec,Windsor,609 rang 12,J1S2L9,1195,97.62,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10452,Chemical Pulp Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322112,45.55420000,-71.99580000
488,Produits Kruger s.e.c.,"Produits Kruger s.e.c., usine de Gatineau",Quebec,Gatineau,20 Laurier Street,J8X4H3,5535,61.66,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10488,Paper (except Newsprint) Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322121,45.42760000,-75.71020000
490,Lantic Inc. - Raffinerie Montréal,Lantic Inc. - Raffinerie Montréal,Quebec,Montréal,4026 Notre-Dame Street East,H1W2K3,3043,71.46,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10490,Sugar Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=311310,45.54680000,-73.53390000
492,"Lidya Énergie, s.e.c.","Lidya Énergie, s.e.c.",Quebec,Lachute,6985 des Sources Road,J8H2C5,8760,0.04,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10492,Other Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221119,45.61060000,-74.24880000
527,O-I Canada Corp.,Plant #34 Montreal,Quebec,Montreal,2376 Wellington Street,H3K1X6,4449,63.00,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10527,Glass Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=327214,45.49200000,-73.55820000
535,PRODUITS KRUGER s.e.c.,Produits Kruger s.e.c.,Quebec,Crabtree,100 1 ère avenue Avenue,J0K1B0,1875,61.66,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10535,Paper (except Newsprint) Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322121,45.96330000,-73.47000000
538,Régie Intermunicipale Argenteuil Deux-Montagnes,LET de Lachute,Quebec,Lachute,0 6985 Chemin des Sources,J8H2C5,,183.64,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10538,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
544,RIEDSBM,Lieu d'enfouissement,Quebec,Cowansville,2500 rang St-Joseph,J2K3G6,,58.99,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10544,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
545,Institution royale pour l'avancement des sciences,Université McGill - Campus Centre-Ville,Quebec,Montreal,840 Docteur Penfield Avenue,H3A1A4,8510,33.17,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10545,Universities,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=611310,45.50610000,-73.57840000
546,Institution royale pour l'avancement des sciences,Université McGill - Campus Macdonald,Quebec,Sainte-Anne-de-Bellevue,21082 Lakeshore Road,H9X1S2,8605,4.81,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10546,Universities,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=611310,45.40690000,-73.93670000
548,Société en commandite Gaz  Métro,Société en commandite gaz metro,Quebec,Montréal,1717 du Havre Street,H2K2X3,6369,62.42,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10548,Natural Gas Distribution,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221210,45.53220000,-73.54590000
571,Ville de Montréal,Station d'épuration des eaux usées Jean-R.-Marcotte,Quebec,Montréal,12001 boulevard Maurice-Duplessis,H1C1V3,3571,82.80,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10571,Sewage Treatment Facilities,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221320,45.67220000,-73.52500000
572,Waste Management of Canada Corporation,St. Nicephore Landfill,Quebec,St. Nicephore,25 Gagnon Street,J2A3H3,6171,74.05,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10572,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,45.81060000,-72.37650000
578,Xstrata Canada Corporation,CCR refinery,Quebec,Montréal-Est,0 220 Durocher Avenue Northwest,H1B5H6,3916,52.08,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10578,Non-Ferrous Metal (except Aluminum) Smelting and Refining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331410,45.62830000,-73.51250000
579,Xstrata Canada Corporation,Fonderie Horne,Quebec,Rouyn-Noranda,101 Portelance Avenue,J9X5B6,3623,122.51,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10579,Non-Ferrous Foundries (except Die-Casting),http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331529,48.25420000,-79.01670000
582,Ville de Québec,Incinérateur,Quebec,Québec,"1210, boulevard Montmorency",G1J3V9,211,84.27,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10582,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,46.83180000,-71.22400000
583,Ville de Québec,Site d'enfouissement Saint-Tite-des-Caps,Quebec,Saint-Tite-des-Caps,50 138 Boulevard,G0A4J0,,61.93,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10583,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
585,Dow Chemical Canada ULC,Varennes Facility,Quebec,Varennes,0 4445 boul. Marie Victorin,J3X1T3,281,349.97,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10585,Polystyrene Foam Product Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=326140,45.73170000,-73.40330000
618,La Corporation Newalta,La Corporation Newalta VSC,Quebec,Ste Catherine,1200 Garnier Street,J5C1B4,4402,54.55,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10618,Non-Ferrous Foundries (except Die-Casting),http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331529,45.40000000,-73.60000000
628,Produits American Biltrite Ltée,PRODUITS AMERICAN BILTRITE LTEE. - SHERBROOKE,Quebec,Sherbrooke,200 Bank Street,J1H4K3,1083,5.80,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10628,Other Rubber Product Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=326290,45.40520000,-71.89460000
630,Produits Techni-Seal,PRODUITS TECHNI-SEAL - CANDIAC,Quebec,Candiac,300 Liberté,J5R6X1,8644,0.46,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10630,All Other Miscellaneous Chemical Product Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325999,45.37180000,-73.52480000
633,Roland Thibault inc.,Roland Thibault Inc.,Quebec,Ste-Cécile-de-Milton,702 route 137,J0E2C0,,76.15,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10633,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
640,Technocell Inc.,Technocell inc,Quebec,Drummondville,3075 Bernier,J2C6Y4,5552,15.59,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10640,Paper (except Newsprint) Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322121,45.87610000,-72.54470000
649,Waste Management of Canada Corporation,Magog Landfill Bestan Inc.,Quebec,Magog,1994 D'Ayer's Cliff Street,J1X5A8,6172,59.48,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10649,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,45.21790000,-72.14800000
657,Silicium Québec SEC,Quebec Silicon LP,Quebec,Bécancour,6500 Yvon Trudeau,G9H2V8,8807,173.97,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10657,Iron and Steel Mills and Ferro-Alloy Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331110,46.37120000,-72.38810000
669,Corporation minière Osisko,Mine Canadian Malartic,Quebec,Malartic,100 Chemin du Lac Mourier,J0Y 1Z0,,83.18,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10669,Gold and Silver Ore Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212220,0.00000000,0.00000000
684,Kruger Inc,Emballages Krupack Place Turcot,Quebec,Montréal,5845 Place Turcot,H4C1V9,5472,41.11,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10684,Paperboard Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322130,45.46240000,-73.60450000
701,Société en commandite Boralex Énergie,Centrale de Dolbeau,Quebec,Dolbeau-Mistassini,1 4ième Avenue,G8L2R4,6426,60.86,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10701,Other Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221119,48.87940000,-72.21660000
19,Bayer CropScience Inc.,Formulation Plant,Saskatchewan,Regina,295 Henderson Drive,S4N6C2,1408,2.51,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10019,Pesticide and Other Agricultural Chemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325320,50.47340000,-104.56110000
24,Saskatchewan Power Corporation,Boundary Dam Power Station,Saskatchewan,Estevan,04/05-002-08-W2,S4A2A6,2081,6110.19,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10024,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,49.04220000,-103.03230000
38,TransCanada PipeLines Ltd.,"TransCanada Pipeline, Saskatchewan",Saskatchewan,Burstall,SE-07-020-25-W3,S0N0H0,,310.09,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10038,Pipeline Transportation of Natural Gas,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=486210,0.00000000,0.00000000
60,Consumers' Co-operative Refineries Limited,Co-op Refinery Complex,Saskatchewan,Regina,550 East 9th Avenue North,S4N7B3,4048,1441.28,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10060,Petroleum Refineries,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=324110,50.48430000,-104.57940000
80,ATCO Power Canada Ltd.,Cory Cogeneration Station,Saskatchewan,Saskatoon,"SE1/4-18-036-06-W3, Box 130",S7K3K1,16289,602.71,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10080,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,52.09190000,-106.84750000
147,Husky Oil Operations Limited,Lloydminster Upgrader,Saskatchewan,Lloydminster,16 Highway East,S9V1M6,409,1024.45,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10147,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,53.26300000,-109.94890000
150,EVRAZ Inc NA Canada,EVRAZ Inc NA Canada - Regina Facilities,Saskatchewan,Regina,100 Armour Road,S4P3C7,2740,214.62,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10150,Iron and Steel Mills and Ferro-Alloy Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=331110,50.51560000,-104.62580000
186,Meridian Limited Partnership,Meridian Cogeneration Plant,Saskatchewan,Lloydminster,"Hwy 16 East, Upgrader Road, Lock Box 1710",S9V 1M6,6595,859.67,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10186,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,53.25930000,-109.95120000
195,Mosaic Canada ULC,Mosaic Potash Belle Plaine,Saskatchewan,Belle Plaine,Kalium Road,S0G0G0,4099,661.53,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10195,Potash Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212396,50.42860000,-105.20050000
224,Husky Oil Operations Limited,Pikes Peak,Saskatchewan,Lloydminster,2944 44 Avenue,S9V0Z1,17014,246.71,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10224,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,53.27960000,-109.37190000
229,Saskatchewan Power Corporation,Poplar River Power Station,Saskatchewan,Coronach,24/25-001-27-W2,S0H0Z0,2079,4376.92,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10229,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,49.04720000,-105.48830000
236,Saskatchewan Power Corporation,Queen Elizabeth Power Station,Saskatchewan,Saskatoon,NE-18-036-05-W2,S7K3S1,2085,539.10,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10236,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,52.09440000,-106.70500000
248,Foothills Pipe Lines Ltd.,"Foothills Pipeline, Saskatchewan",Saskatchewan,Richmond,NW-16-018-28-W3,S0N2E0,,337.36,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10248,Pipeline Transportation of Natural Gas,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=486210,0.00000000,0.00000000
257,Alliance Pipeline Ltd.,Alliance Pipeline Ltd. - SK Pipeline System,Saskatchewan,Calgary,800 605 5th Avenue Southwest,T2P3H5,,387.95,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10257,Pipeline Transportation of Natural Gas,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=486210,0.00000000,0.00000000
258,SaskEnergy Incorporated,SaskEnergy Incorporated,Saskatchewan,Regina,1777 Victoria Avenue,S4P4K5,,199.15,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10258,Natural Gas Distribution,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221210,0.00000000,0.00000000
259,Yara Belle Plaine Inc.,Yara Belle Plaine Inc.,Saskatchewan,Belle Plaine,215 1874 Scarth Street,S4P4B3,2077,647.48,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10259,Chemical Fertilizer (except Potash) Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325313,50.43330000,-105.18330000
264,Saskatchewan Power Corporation,Shand Power Station,Saskatchewan,Estevan,03/04-002-07W2,S4A2K9,2083,2308.40,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10264,Fossil-Fuel Electric Power Generation,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=221112,49.08790000,-102.86400000
290,TransGas Limited,TransGas Limited,Saskatchewan,Regina,1777 Victoria Avenue,S4P4K5,,417.30,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10290,Pipeline Transportation of Natural Gas,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=486210,0.00000000,0.00000000
328,Prairie Mines & Royality Ltd,BEINFAIT MINE - CHAR PLANT,Saskatchewan,Estevan,P0 Box 3000,S4A2W2,6933,228.54,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10328,Lignite Coal Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212116,49.14180000,-103.00190000
329,Husky Oil Operations Limited,Bolney Thermal,Saskatchewan,Lloydminster,2944 44 Avenue,S9V0Z1,18935,324.65,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10329,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,53.52700000,-109.35680000
338,Canadian Natural Resources Limited,North Tangleflags In-Situ Oilsands Facility,Saskatchewan,N/A,12-24-052-25-W3,N/A,15778,128.74,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10338,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,53.50510000,-109.57160000
353,Cenovus Energy,Weyburn Oil Battery,Saskatchewan,Weyburn,05-16-006-13-W2,S4H2K3,6631,68.12,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10353,Conventional Oil and Gas Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211113,49.47110000,-103.70610000
389,Husky Oil Operations Limited,Lloydminster Ethanol Plant,Saskatchewan,Lloydminster,Lat: 53.2630 Long: -109.9490,S9V1M6,21547,119.44,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10389,Other Basic Organic Chemical Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=325190,53.26300000,-109.94900000
397,General Scrap Partnership,Wheat City Metals,Saskatchewan,Regina,2881 Pasqua Street North,S4P3B1,3772,1.81,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10397,All Other Miscellaneous Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=339990,50.52230000,-104.64030000
419,Agrium Inc.,Vanscoy Potash Operations,Saskatchewan,Vanscoy,0 16 Agrium Road,S0L3J0,1177,92.42,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10419,Potash Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212396,52.00570000,-107.09360000
442,City of Saskatoon,Landfill,Saskatchewan,Saskatoon,2001 Spadina Crescent West,S7K6G7,,99.40,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10442,Waste Treatment and Disposal,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=562210,0.00000000,0.00000000
495,Meadow Lake Mechanical Pulp,Meadow Lake Mechanical Pulp,Saskatchewan,Meadow Lake,0 Junction of Hwy 55 & 903,S9X1V7,875,67.73,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10495,Mechanical Pulp Mills,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=322111,54.13330000,-108.43330000
533,POTASH CORP,Potash Corp - Allan Division,Saskatchewan,Allan,13-22-034-01-W2,S0K0C0,2406,70.37,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10533,Potash Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212396,51.93860000,-106.08400000
534,Prairie Mines & Royality Ltd,Boundary Dam Mine,Saskatchewan,Estevan,0 Box 3000,S4a2W2,21774,51.15,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10534,Lignite Coal Mining,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=212116,49.09350000,-102.88640000
549,Southern Pacific Resource Partnership,Senlac Thermal Oil Battery,Saskatchewan,Unity,13-07-040-25W3,S0K4L0,6629,74.23,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10549,Non-Conventional Oil Extraction,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=211114,52.43300000,-109.59760000
562,Terra Grain Fuels Inc,Terra Grain Fuels Inc,Saskatchewan,Belle Plaine,"SE ¼, Section 22, Township 17, Range 24, W2MRM of Pense No. 160",S4P3N8,23235,82.21,http://www.ec.gc.ca/ges-ghg/donnees-data/index.cfm?do=facility_info&amp;lang=En&amp;year=2011&amp;ghg_id=G10562,All Other Miscellaneous Manufacturing,http://stds.statcan.gc.ca/naics-scian/2007/cs-rc-eng.asp?criteria=339990,50.43190000,-105.22140000
